PROYECTO:TESIS-ESCALAMIENTO_DE_SEÑALES_SISMICAS_EN_MUELLES
AUTOR: ING. JUAN CARLOS PANTOJA
ARCHIVO: MUELLE 2:1 - 630m
DESCRIPCIÓN NODOS: APOYOS PILOTES - LINKS
RECUENTO: 38526 ELTOS
MÉTODO DE IMPORTACIÓN:  PILOTES_(7-806),_LINK H1 (813-18860),_LINK H2 (19673-18860), Cota Apoyos VC_[-17 -19 -21 -23], Cota Apoyos VG_[-15 -26]

61.5,0,-1.0077
61.5,0,-1.3125
64,0,-0.3981
64,0,-0.7029
64,0,-1.0077
64,0,-1.3125
66.5,0,-0.3981
66.5,0,-0.7029
66.5,0,-1.0077
66.5,0,-1.3125
69,0,-0.3981
69,0,-0.7029
69,0,-1.0077
69,0,-1.3125
71.5,0,-0.3981
71.5,0,-0.7029
71.5,0,-1.0077
71.5,0,-1.3125
74,0,-0.3981
74,0,-0.7029
74,0,-1.0077
74,0,-1.3125
76.5,0,-0.3981
76.5,0,-0.7029
76.5,0,-1.0077
76.5,0,-1.3125
79,0,-0.3981
79,0,-0.7029
79,0,-1.0077
79,0,-1.3125
81.5,0,-0.3981
81.5,0,-0.7029
81.5,0,-1.0077
81.5,0,-1.3125
84,0,-0.3981
84,0,-0.7029
84,0,-1.0077
84,0,-1.3125
86.5,0,-0.3981
86.5,0,-0.7029
86.5,0,-1.0077
86.5,0,-1.3125
89,0,-0.3981
89,0,-0.7029
89,0,-1.0077
89,0,-1.3125
91.5,0,-0.3981
91.5,0,-0.7029
91.5,0,-1.0077
91.5,0,-1.3125
94,0,-0.3981
94,0,-0.7029
94,0,-1.0077
94,0,-1.3125
96.5,0,-0.3981
96.5,0,-0.7029
96.5,0,-1.0077
96.5,0,-1.3125
99,0,-0.3981
99,0,-0.7029
99,0,-1.0077
99,0,-1.3125
101.5,0,-0.3981
101.5,0,-0.7029
101.5,0,-1.0077
101.5,0,-1.3125
104,0,-0.3981
104,0,-0.7029
104,0,-1.0077
104,0,-1.3125
106.5,0,-0.3981
106.5,0,-0.7029
106.5,0,-1.0077
106.5,0,-1.3125
109,0,-0.3981
109,0,-0.7029
109,0,-1.0077
109,0,-1.3125
111.5,0,-0.3981
111.5,0,-0.7029
111.5,0,-1.0077
111.5,0,-1.3125
114,0,-0.3981
114,0,-0.7029
114,0,-1.0077
114,0,-1.3125
116.5,0,-0.3981
116.5,0,-0.7029
116.5,0,-1.0077
116.5,0,-1.3125
119,0,-0.3981
119,0,-0.7029
119,0,-1.0077
119,0,-1.3125
121.5,0,-0.3981
121.5,0,-0.7029
121.5,0,-1.0077
121.5,0,-1.3125
124,0,-0.3981
124,0,-0.7029
124,0,-1.0077
124,0,-1.3125
126.5,0,-0.3981
126.5,0,-0.7029
126.5,0,-1.0077
126.5,0,-1.3125
129,0,-0.3981
129,0,-0.7029
129,0,-1.0077
129,0,-1.3125
131.5,0,-0.3981
131.5,0,-0.7029
131.5,0,-1.0077
131.5,0,-1.3125
134,0,-0.3981
134,0,-0.7029
134,0,-1.0077
134,0,-1.3125
136.5,0,-0.3981
136.5,0,-0.7029
136.5,0,-1.0077
136.5,0,-1.3125
139,0,-0.3981
139,0,-0.7029
139,0,-1.0077
139,0,-1.3125
141.5,0,-0.3981
141.5,0,-0.7029
141.5,0,-1.0077
141.5,0,-1.3125
144,0,-0.3981
144,0,-0.7029
144,0,-1.0077
144,0,-1.3125
146.5,0,-0.3981
146.5,0,-0.7029
146.5,0,-1.0077
146.5,0,-1.3125
149,0,-0.3981
149,0,-0.7029
149,0,-1.0077
149,0,-1.3125
151.5,0,-0.3981
151.5,0,-0.7029
151.5,0,-1.0077
151.5,0,-1.3125
154,0,-0.3981
154,0,-0.7029
154,0,-1.0077
154,0,-1.3125
156.5,0,-0.3981
156.5,0,-0.7029
156.5,0,-1.0077
156.5,0,-1.3125
159,0,-0.3981
159,0,-0.7029
159,0,-1.0077
