PROYECTO:TESIS-ESCALAMIENTO_DE_SEÑALES_SISMICAS_EN_MUELLES
AUTOR: ING. JUAN CARLOS PANTOJA
ARCHIVO: MUELLE 20:1 - 323
DESCRIPCIÓN: MASA TOTAL SIN MASA DE PILOTES
RECUENTO: 2751 ELTOS


242.5,6.1,1.75,11.2737,11.2737,0,0,0,0
245,6.1,1.75,11.2737,11.2737,0,0,0,0
247.5,6.1,1.75,19.9504,19.9504,0,0,0,0
250,6.1,1.75,11.2737,11.2737,0,0,0,0
252.5,6.1,1.75,11.2737,11.2737,0,0,0,0
255,6.1,1.75,19.9504,19.9504,0,0,0,0
257.5,6.1,1.75,11.2737,11.2737,0,0,0,0
260,6.1,1.75,11.2737,11.2737,0,0,0,0
262.5,6.1,1.75,19.9504,19.9504,0,0,0,0
265,6.1,1.75,11.2737,11.2737,0,0,0,0
267.5,6.1,1.75,11.2737,11.2737,0,0,0,0
270,6.1,1.75,19.9504,19.9504,0,0,0,0
272.5,6.1,1.75,11.2737,11.2737,0,0,0,0
275,6.1,1.75,11.2737,11.2737,0,0,0,0
277.5,6.1,1.75,19.9504,19.9504,0,0,0,0
280,6.1,1.75,11.2737,11.2737,0,0,0,0
282.5,6.1,1.75,11.2737,11.2737,0,0,0,0
285,6.1,1.75,19.9504,19.9504,0,0,0,0
287.5,6.1,1.75,11.2737,11.2737,0,0,0,0
290,6.1,1.75,11.2737,11.2737,0,0,0,0
292.5,6.1,1.75,19.9504,19.9504,0,0,0,0
295,6.1,1.75,11.2737,11.2737,0,0,0,0
297.5,6.1,1.75,11.2737,11.2737,0,0,0,0
300,6.1,1.75,19.9504,19.9504,0,0,0,0
302.5,6.1,1.75,11.2737,11.2737,0,0,0,0
305,6.1,1.75,11.2737,11.2737,0,0,0,0
307.5,6.1,1.75,19.9504,19.9504,0,0,0,0
310,6.1,1.75,11.2737,11.2737,0,0,0,0
312.5,6.1,1.75,11.2737,11.2737,0,0,0,0
315,6.1,1.75,19.9504,19.9504,0,0,0,0
317.5,6.1,1.75,9.019,9.019,0,0,0,0
319,6.1,1.75,3.3821,3.3821,0,0,0,0
-4,8.4,1.75,2.908,2.908,0,0,0,0
-2.5,8.4,1.75,7.7546,7.7546,0,0,0,0
0,8.4,1.75,15.4873,15.4873,0,0,0,0
2.5,8.4,1.75,9.6933,9.6933,0,0,0,0
5,8.4,1.75,9.6933,9.6933,0,0,0,0
7.5,8.4,1.75,15.4873,15.4873,0,0,0,0
10,8.4,1.75,9.6933,9.6933,0,0,0,0
12.5,8.4,1.75,9.6933,9.6933,0,0,0,0
15,8.4,1.75,15.4873,15.4873,0,0,0,0
17.5,8.4,1.75,9.6933,9.6933,0,0,0,0
20,8.4,1.75,9.6933,9.6933,0,0,0,0
22.5,8.4,1.75,15.4873,15.4873,0,0,0,0
25,8.4,1.75,9.6933,9.6933,0,0,0,0
27.5,8.4,1.75,9.6933,9.6933,0,0,0,0
30,8.4,1.75,15.4873,15.4873,0,0,0,0
32.5,8.4,1.75,9.6933,9.6933,0,0,0,0
35,8.4,1.75,9.6933,9.6933,0,0,0,0
37.5,8.4,1.75,15.4873,15.4873,0,0,0,0
40,8.4,1.75,9.6933,9.6933,0,0,0,0
42.5,8.4,1.75,9.6933,9.6933,0,0,0,0
45,8.4,1.75,15.4873,15.4873,0,0,0,0
47.5,8.4,1.75,9.6933,9.6933,0,0,0,0
50,8.4,1.75,9.6933,9.6933,0,0,0,0
